UniprotID,GeneName,Perturbation,CellLine,KSEA_z_score
O14757,CHEK1,CX4945,NTERA2,-1.4409358990837404
O14757,CHEK1,GO6983,NTERA2,-0.7935666040636477
O14757,CHEK1,KN93,NTERA2,-0.8034313667442157
O14757,CHEK1,MK2206,NTERA2,-0.12787141574348973
O14757,CHEK1,AZD5438,NTERA2,0.6955024406140483
O14757,CHEK1,FRAX486,NTERA2,-0.6011853426788887
O14757,CHEK1,Ku0063794,NTERA2,-0.012604795461156998
O14757,CHEK1,PD153035,NTERA2,-1.2201951330684517
O14757,CHEK1,PF3758309,NTERA2,-2.02214581393676
O14757,CHEK1,Torin,NTERA2,-0.6774201459992726
O14757,CHEK1,Trametinib,NTERA2,-0.03396381024458268
O14757,CHEK1,AZD1480,NTERA2,1.1773770234801777
O14757,CHEK1,AZD5363,NTERA2,0.93653682393552
O14757,CHEK1,BX912,NTERA2,-0.9950661449153022
O14757,CHEK1,CHIR99021,NTERA2,1.0814110429054353
O14757,CHEK1,GSK2334470,NTERA2,0.12513297282433647
O14757,CHEK1,Ipatasertib,NTERA2,-0.14039773158976226
O14757,CHEK1,LY2090314,NTERA2,-0.5628902021200304
O14757,CHEK1,Tofacitinib,NTERA2,0.4309218460165873
O14757,CHEK1,AZD8055,NTERA2,0.7984188226904692
O14757,CHEK1,GDC0994,NTERA2,-0.6046356763756903
O14757,CHEK1,JNK,NTERA2,0.3675125720708845
O14757,CHEK1,LY2584702,NTERA2,0.14320577121480074
O14757,CHEK1,PH797804,NTERA2,0.9499514188234779
O14757,CHEK1,Selumetinib,NTERA2,0.7340228970780032
O14757,CHEK1,U73122,NTERA2,1.1010430201093087
O14757,CHEK1,Ulixertinib,NTERA2,0.5883697164224521
O14757,CHEK1,Amuvatinib,NTERA2,0.8643531562233475
O14757,CHEK1,AZD3759,NTERA2,0.8569908640145424
O14757,CHEK1,GSK690693,NTERA2,-0.23114765230336815
O14757,CHEK1,JNJ,NTERA2,0.8291575842613176
