UniprotID,GeneName,Perturbation,CellLine,KSEA_z_score
P51812,RPS6KA3,GSK2334470,HL60,0.606928857111235
P51812,RPS6KA3,Ipatasertib,HL60,1.7606134214885194
P51812,RPS6KA3,LY2090314,HL60,0.09923219167689983
P51812,RPS6KA3,Tofacitinib,HL60,-0.13460516480115217
P51812,RPS6KA3,AZD6482,HL60,1.7045349518277535
P51812,RPS6KA3,CAL101,HL60,0.9018262391099479
P51812,RPS6KA3,GDC0941,HL60,-0.21966147312565376
P51812,RPS6KA3,HS173,HL60,1.7794138849312249
P51812,RPS6KA3,PIK294,HL60,1.576830606827642
P51812,RPS6KA3,TGX221,HL60,1.3757155839432575
P51812,RPS6KA3,AZD8055,HL60,-2.558621062248841
P51812,RPS6KA3,GDC0994,HL60,-0.7803533167115008
P51812,RPS6KA3,JNK,HL60,-1.0959346510000714
P51812,RPS6KA3,LY2584702,HL60,0.943231995540147
P51812,RPS6KA3,PH797804,HL60,-2.2887084164903353
P51812,RPS6KA3,Selumetinib,HL60,-0.4366795031505617
P51812,RPS6KA3,U73122,HL60,-0.13825027414807226
P51812,RPS6KA3,Ulixertinib,HL60,-0.4994509613028606
P51812,RPS6KA3,Amuvatinib,HL60,1.1689447602162586
P51812,RPS6KA3,AZD3759,HL60,1.2132495532830903
P51812,RPS6KA3,GSK690693,HL60,0.9886035139596674
P51812,RPS6KA3,JNJ,HL60,1.5051332439863032
P51812,RPS6KA3,KN62,HL60,1.2424640506911309
P51812,RPS6KA3,Linsitinib,HL60,1.154509806951709
P51812,RPS6KA3,LY2835219,HL60,0.972098269438717
P51812,RPS6KA3,Ribociclib,HL60,0.696828952590198
P51812,RPS6KA3,AC220,HL60,0.7480298036692934
P51812,RPS6KA3,Edelfosine,HL60,-0.9746831249341088
P51812,RPS6KA3,GF109203X,HL60,-1.6467076387161403
P51812,RPS6KA3,Go6976,HL60,-1.1324166684995436
P51812,RPS6KA3,PF4708671,HL60,0.3455643974958759
P51812,RPS6KA3,SP600125,HL60,-0.5295825338731468
P51812,RPS6KA3,TAK715,HL60,-0.22231044232570218
P51812,RPS6KA3,TBCA,HL60,-0.5084333211145798
P51812,RPS6KA3,AT13148,HL60,0.5060128431595975
P51812,RPS6KA3,AZ20,HL60,0.46549241135978825
P51812,RPS6KA3,AZD6738,HL60,1.774005922848194
P51812,RPS6KA3,Bosutinib,HL60,2.346784928660609
P51812,RPS6KA3,Dabrafenib,HL60,3.07638623724664
P51812,RPS6KA3,Dasatinib,HL60,2.186585719450193
P51812,RPS6KA3,DNAPK,HL60,0.8720461277467144
P51812,RPS6KA3,H89,HL60,0.5753117683693123
P51812,RPS6KA3,KD025,HL60,3.0605460153036272
P51812,RPS6KA3,NU7441,HL60,1.7708774834993934
P51812,RPS6KA3,Ripasudil,HL60,1.5865981641644806
P51812,RPS6KA3,Vemurafenib,HL60,3.0178032776060175
P51812,RPS6KA3,CX4945,HL60,0.4958059172160706
P51812,RPS6KA3,GO6983,HL60,-3.533488312275001
P51812,RPS6KA3,KN93,HL60,-1.3685677650687
P51812,RPS6KA3,MK2206,HL60,0.45456020026771937
Q13535,ATR,AZD5438,HL60,0.8864740229998574
Q13535,ATR,FRAX486,HL60,0.16718317884088738
Q13535,ATR,Ku0063794,HL60,-0.3635236083363685
Q13535,ATR,PD153035,HL60,0.026152261665021236
Q13535,ATR,PF3758309,HL60,0.1920735212631046
Q13535,ATR,Torin,HL60,-2.4671845344898213
Q13535,ATR,Trametinib,HL60,0.09512322028883968
Q13535,ATR,AZD1480,HL60,0.5318896773797711
Q13535,ATR,AZD5363,HL60,-0.6809387906925264
Q13535,ATR,BX912,HL60,0.9619940669085222
Q13535,ATR,CHIR99021,HL60,0.7899941929342224
Q13535,ATR,GSK2334470,HL60,-0.2427414233263147
Q13535,ATR,Ipatasertib,HL60,0.4053988598305409
Q13535,ATR,LY2090314,HL60,0.08948670400345488
Q13535,ATR,Tofacitinib,HL60,0.48842847765244274
Q13535,ATR,AZD6482,HL60,-0.2319336958439911
Q13535,ATR,CAL101,HL60,0.3397174747123657
Q13535,ATR,GDC0941,HL60,0.2791236984536639
Q13535,ATR,HS173,HL60,0.12199205806932625
Q13535,ATR,PIK294,HL60,-0.1863592552566646
Q13535,ATR,TGX221,HL60,0.05359210222371149
Q13535,ATR,AZD8055,HL60,0.03422897745913443
Q13535,ATR,GDC0994,HL60,0.9273316179300015
Q13535,ATR,JNK,HL60,0.822920546933993
Q13535,ATR,LY2584702,HL60,0.6095655746922323
Q13535,ATR,PH797804,HL60,0.9695662449348952
Q13535,ATR,Selumetinib,HL60,-0.5419522643641936
Q13535,ATR,U73122,HL60,0.6460269181325196
Q13535,ATR,Ulixertinib,HL60,-0.8988148155098088
Q13535,ATR,Amuvatinib,HL60,-0.7088831563961709
Q13535,ATR,AZD3759,HL60,-0.15774533673872707
Q13535,ATR,GSK690693,HL60,-0.6109157873892296
Q13535,ATR,JNJ,HL60,-0.1453946935778075
Q13535,ATR,KN62,HL60,-0.33417610293256306
Q13535,ATR,Linsitinib,HL60,-0.8109667950054137
Q13535,ATR,LY2835219,HL60,-0.8185343989166561
Q13535,ATR,Ribociclib,HL60,0.19187593054248397
Q13535,ATR,AC220,HL60,0.9871323566513421
Q13535,ATR,Edelfosine,HL60,1.5227113702120572
Q13535,ATR,GF109203X,HL60,0.15637195973521778
Q13535,ATR,Go6976,HL60,0.13907340507714408
Q13535,ATR,PF4708671,HL60,0.03792670680789853
Q13535,ATR,SP600125,HL60,0.8575345662808488
Q13535,ATR,TAK715,HL60,1.1091699220336624
Q13535,ATR,TBCA,HL60,1.2730374998744833
Q13535,ATR,AT13148,HL60,-1.2259782307521467
Q13535,ATR,AZ20,HL60,-1.480000551516941
Q13535,ATR,AZD6738,HL60,-1.7254556334035729
Q13535,ATR,Bosutinib,HL60,0.6575554584742364
Q13535,ATR,Dabrafenib,HL60,0.26780668023381854
Q13535,ATR,Dasatinib,HL60,0.21035806309456506
Q13535,ATR,DNAPK,HL60,0.241610048924938
Q13535,ATR,H89,HL60,0.11033944254699138
Q13535,ATR,KD025,HL60,0.8491749902298217
Q13535,ATR,NU7441,HL60,0.03270947385237857
Q13535,ATR,Ripasudil,HL60,0.2974011391716039
Q13535,ATR,Vemurafenib,HL60,-0.09694514054737852
Q13535,ATR,CX4945,HL60,0.44092819156681184
Q13535,ATR,GO6983,HL60,0.16309507695894074
Q13535,ATR,KN93,HL60,0.4744013728594155
Q13535,ATR,MK2206,HL60,-0.1518405674337105
P29597,TYK2,AZD5438,HL60,0.40247683882512003
P29597,TYK2,FRAX486,HL60,0.1735364813876295
P29597,TYK2,Ku0063794,HL60,-0.1994347433446178
P29597,TYK2,PD153035,HL60,-0.06663823240709353
P29597,TYK2,PF3758309,HL60,0.0027188985928025488
P29597,TYK2,Torin,HL60,0.037470775536731574
P29597,TYK2,Trametinib,HL60,0.2739834168256934
P29597,TYK2,AZD1480,HL60,-0.5728612816236427
P29597,TYK2,AZD5363,HL60,-0.10867018317503985
P29597,TYK2,BX912,HL60,-0.6077524536408219
P29597,TYK2,CHIR99021,HL60,-0.3325645195822858
P29597,TYK2,GSK2334470,HL60,-0.3319987512739987
P29597,TYK2,Ipatasertib,HL60,-0.1905497534691144
P29597,TYK2,LY2090314,HL60,-0.4025447994511565
P29597,TYK2,Tofacitinib,HL60,-0.5115172619290129
P29597,TYK2,AZD6482,HL60,0.04613307005307799
P29597,TYK2,CAL101,HL60,-0.06373867149825985
P29597,TYK2,GDC0941,HL60,0.3096523083800147
P29597,TYK2,HS173,HL60,0.09259257137441908
P29597,TYK2,PIK294,HL60,-0.08791463020894141
P29597,TYK2,TGX221,HL60,-0.054493435213379064
P29597,TYK2,AZD8055,HL60,0.6700213547174192
P29597,TYK2,GDC0994,HL60,0.2847310295575749
P29597,TYK2,JNK,HL60,0.34114807489219773
P29597,TYK2,LY2584702,HL60,0.1855772817731677
P29597,TYK2,PH797804,HL60,0.3622233047561256
P29597,TYK2,Selumetinib,HL60,0.34097828345178527
P29597,TYK2,U73122,HL60,0.1075077366961861
P29597,TYK2,Ulixertinib,HL60,0.5369272041266666
P29597,TYK2,Amuvatinib,HL60,-0.1794121682927835
P29597,TYK2,AZD3759,HL60,0.04155906153481044
P29597,TYK2,GSK690693,HL60,-0.14006540705612167
P29597,TYK2,JNJ,HL60,-0.16435110546519524
P29597,TYK2,KN62,HL60,0.11740278206891132
P29597,TYK2,Linsitinib,HL60,-0.10620112714991467
P29597,TYK2,LY2835219,HL60,-0.04839824079741842
P29597,TYK2,Ribociclib,HL60,-0.010273806195258355
P29597,TYK2,AC220,HL60,0.25027499069301884
P29597,TYK2,Edelfosine,HL60,-0.08593348318045675
P29597,TYK2,GF109203X,HL60,0.2801651367189478
P29597,TYK2,Go6976,HL60,0.1411551760253605
P29597,TYK2,PF4708671,HL60,0.0008992601140648886
P29597,TYK2,SP600125,HL60,0.24768851201426753
P29597,TYK2,TAK715,HL60,0.26481258859327206
P29597,TYK2,TBCA,HL60,0.18041416960604262
P29597,TYK2,AT13148,HL60,-0.04078768640141281
P29597,TYK2,AZ20,HL60,-0.03265918784224834
P29597,TYK2,AZD6738,HL60,-0.13721630495723353
P29597,TYK2,Bosutinib,HL60,-0.1828554546944073
P29597,TYK2,Dabrafenib,HL60,-0.07845375857139987
P29597,TYK2,Dasatinib,HL60,0.0113434467639742
P29597,TYK2,DNAPK,HL60,-0.023182541192582656
P29597,TYK2,H89,HL60,0.058248069904115504
P29597,TYK2,KD025,HL60,-0.27394519443636645
P29597,TYK2,NU7441,HL60,-0.12913310264023123
P29597,TYK2,Ripasudil,HL60,0.08231465355229327
P29597,TYK2,Vemurafenib,HL60,-0.2176275616244904
P29597,TYK2,CX4945,HL60,1.3042624314488673
P29597,TYK2,GO6983,HL60,1.0766126096006348
P29597,TYK2,KN93,HL60,1.2650776344573789
P29597,TYK2,MK2206,HL60,1.3498854480103042
Q15418,RPS6KA1,AZD5438,HL60,-0.33201349089728127
Q15418,RPS6KA1,FRAX486,HL60,0.988449066349262
Q15418,RPS6KA1,Ku0063794,HL60,-0.3460229175730216
Q15418,RPS6KA1,PD153035,HL60,-0.4123142477569622
Q15418,RPS6KA1,PF3758309,HL60,-3.8887130143519517
Q15418,RPS6KA1,Torin,HL60,-0.26865296842547964
Q15418,RPS6KA1,Trametinib,HL60,-3.4770889026377945
Q15418,RPS6KA1,AZD1480,HL60,-0.16215676978129417
Q15418,RPS6KA1,AZD5363,HL60,-1.080746042409158
Q15418,RPS6KA1,BX912,HL60,-0.33350321960796725
Q15418,RPS6KA1,CHIR99021,HL60,-0.23996580452914337
Q15418,RPS6KA1,GSK2334470,HL60,-2.253743331822737
Q15418,RPS6KA1,Ipatasertib,HL60,-0.1357069191855044
Q15418,RPS6KA1,LY2090314,HL60,-0.6204091900748738
Q15418,RPS6KA1,Tofacitinib,HL60,-0.760228727875856
Q15418,RPS6KA1,AZD6482,HL60,-0.11391831766532075
Q15418,RPS6KA1,CAL101,HL60,-0.7732700959858195
Q15418,RPS6KA1,GDC0941,HL60,-0.42049214349726216
Q15418,RPS6KA1,HS173,HL60,-1.1020981028297512
Q15418,RPS6KA1,PIK294,HL60,-0.3620863652060517
Q15418,RPS6KA1,TGX221,HL60,-0.1662753588904624
Q15418,RPS6KA1,AZD8055,HL60,0.02907894827238935
Q15418,RPS6KA1,GDC0994,HL60,-0.6075042702778206
Q15418,RPS6KA1,JNK,HL60,0.9163774168895643
Q15418,RPS6KA1,LY2584702,HL60,0.5390312478912807
Q15418,RPS6KA1,PH797804,HL60,1.171323333707229
Q15418,RPS6KA1,Selumetinib,HL60,-1.4177562400557653
Q15418,RPS6KA1,U73122,HL60,0.4972203427532289
Q15418,RPS6KA1,Ulixertinib,HL60,-0.12216280817245909
Q15418,RPS6KA1,Amuvatinib,HL60,-0.10386942170220695
Q15418,RPS6KA1,AZD3759,HL60,-0.13109373103501262
Q15418,RPS6KA1,GSK690693,HL60,-1.0233602602876202
Q15418,RPS6KA1,JNJ,HL60,-0.09076741680343843
Q15418,RPS6KA1,KN62,HL60,0.2978964352188922
Q15418,RPS6KA1,Linsitinib,HL60,-0.9473409950964324
Q15418,RPS6KA1,LY2835219,HL60,-0.698175516808951
Q15418,RPS6KA1,Ribociclib,HL60,0.6917908906440947
Q15418,RPS6KA1,AC220,HL60,0.12700112305784889
Q15418,RPS6KA1,Edelfosine,HL60,-1.2302808811365553
Q15418,RPS6KA1,GF109203X,HL60,-2.8586128411104834
Q15418,RPS6KA1,Go6976,HL60,-1.5827346195395862
Q15418,RPS6KA1,PF4708671,HL60,-2.0694605628329077
Q15418,RPS6KA1,SP600125,HL60,0.2354537860181685
Q15418,RPS6KA1,TAK715,HL60,-0.46910306838315596
Q15418,RPS6KA1,TBCA,HL60,-0.2677393473781201
Q15418,RPS6KA1,AT13148,HL60,-1.3275153644580775
Q15418,RPS6KA1,AZ20,HL60,-0.07628292062971127
Q15418,RPS6KA1,AZD6738,HL60,0.7751550936087086
Q15418,RPS6KA1,Bosutinib,HL60,2.152347980258198
Q15418,RPS6KA1,Dabrafenib,HL60,2.677227427485274
Q15418,RPS6KA1,Dasatinib,HL60,-0.4240506500478136
Q15418,RPS6KA1,DNAPK,HL60,0.9052513932978358
Q15418,RPS6KA1,H89,HL60,0.0555360878802547
Q15418,RPS6KA1,KD025,HL60,0.7346913047727205
Q15418,RPS6KA1,NU7441,HL60,0.4494939290176439
Q15418,RPS6KA1,Ripasudil,HL60,-1.0764709801908643
Q15418,RPS6KA1,Vemurafenib,HL60,1.2361942011964104
Q15418,RPS6KA1,CX4945,HL60,-0.7199467310030485
Q15418,RPS6KA1,GO6983,HL60,-1.0496441301678048
Q15418,RPS6KA1,KN93,HL60,-0.2807252066923398
Q15418,RPS6KA1,MK2206,HL60,-0.09084131751859698
Q00526,CDK3,AZD5438,HL60,-3.2292320684884865
Q00526,CDK3,FRAX486,HL60,-0.21014936545099266
Q00526,CDK3,Ku0063794,HL60,-0.535450365793243
Q00526,CDK3,PD153035,HL60,0.3227717219618573
Q00526,CDK3,PF3758309,HL60,-2.095289034509424
Q00526,CDK3,Torin,HL60,-0.8158310189523431
Q00526,CDK3,Trametinib,HL60,0.33960920994925836
Q00526,CDK3,AZD1480,HL60,1.2146679628534416
Q00526,CDK3,AZD5363,HL60,0.5562665427085434
Q00526,CDK3,BX912,HL60,0.48674081951731135
Q00526,CDK3,CHIR99021,HL60,0.7172960698654745
Q00526,CDK3,GSK2334470,HL60,0.6672876021163402
Q00526,CDK3,Ipatasertib,HL60,0.6257809976549841
Q00526,CDK3,LY2090314,HL60,-0.09151538727528419
Q00526,CDK3,Tofacitinib,HL60,1.0797379952975215
Q00526,CDK3,AZD6482,HL60,-0.6791517461900926
Q00526,CDK3,CAL101,HL60,-0.021655174032414556
Q00526,CDK3,GDC0941,HL60,0.7411758328448024
Q00526,CDK3,HS173,HL60,0.5720696067643656
Q00526,CDK3,PIK294,HL60,0.32430329745886005
Q00526,CDK3,TGX221,HL60,0.6448744713543159
Q00526,CDK3,AZD8055,HL60,0.5042332658297378
Q00526,CDK3,GDC0994,HL60,-0.0195825223102856
Q00526,CDK3,JNK,HL60,0.494938401774642
Q00526,CDK3,LY2584702,HL60,-0.13730976453307428
Q00526,CDK3,PH797804,HL60,0.30270139960263276
Q00526,CDK3,Selumetinib,HL60,-0.609413149935189
Q00526,CDK3,U73122,HL60,0.1949470937826113
Q00526,CDK3,Ulixertinib,HL60,-2.114410978365154
Q00526,CDK3,Amuvatinib,HL60,-0.5329403782108106
Q00526,CDK3,AZD3759,HL60,-0.2466170140965463
Q00526,CDK3,GSK690693,HL60,0.3147021324397388
Q00526,CDK3,JNJ,HL60,0.2544423115827979
Q00526,CDK3,KN62,HL60,-0.7076827593888709
Q00526,CDK3,Linsitinib,HL60,-0.6361155235764099
Q00526,CDK3,LY2835219,HL60,-2.39131281695801
Q00526,CDK3,Ribociclib,HL60,-1.9006517973708594
Q00526,CDK3,AC220,HL60,0.28032545982746376
Q00526,CDK3,Edelfosine,HL60,1.803385159997746
Q00526,CDK3,GF109203X,HL60,1.1538794868744127
Q00526,CDK3,Go6976,HL60,0.8192504324657683
Q00526,CDK3,PF4708671,HL60,0.3804827922509035
Q00526,CDK3,SP600125,HL60,1.4269682981564105
Q00526,CDK3,TAK715,HL60,1.6501679125466309
Q00526,CDK3,TBCA,HL60,0.26844925148396087
Q00526,CDK3,AT13148,HL60,0.29509111749618117
Q00526,CDK3,AZ20,HL60,0.0841142495979319
Q00526,CDK3,AZD6738,HL60,1.1082914164323912
Q00526,CDK3,Bosutinib,HL60,1.2407800063654546
Q00526,CDK3,Dabrafenib,HL60,-0.421447489930354
Q00526,CDK3,Dasatinib,HL60,0.7079475808268462
Q00526,CDK3,DNAPK,HL60,1.068174756711281
Q00526,CDK3,H89,HL60,0.6388807514597231
Q00526,CDK3,KD025,HL60,-2.199867206142511
Q00526,CDK3,NU7441,HL60,0.13497586003300846
Q00526,CDK3,Ripasudil,HL60,-0.2412207721843994
Q00526,CDK3,Vemurafenib,HL60,0.3804437838793067
Q00526,CDK3,CX4945,HL60,0.7909809474565592
Q00526,CDK3,GO6983,HL60,2.100198881067482
Q00526,CDK3,KN93,HL60,1.3543562380454894
Q00526,CDK3,MK2206,HL60,1.642522692339874
P43405,SYK,AZD5438,HL60,-0.8644998066030349
P43405,SYK,FRAX486,HL60,0.22596602807472357
P43405,SYK,Ku0063794,HL60,1.0190661774697145
P43405,SYK,PD153035,HL60,0.7014910343411878
P43405,SYK,PF3758309,HL60,0.5437592944321562
P43405,SYK,Torin,HL60,-0.04400222022792193
P43405,SYK,Trametinib,HL60,0.34816696568953776
P43405,SYK,AZD1480,HL60,-0.8405492185711868
P43405,SYK,AZD5363,HL60,0.4500605693924682
P43405,SYK,BX912,HL60,-0.8175557305158907
P43405,SYK,CHIR99021,HL60,-0.784394281409105
P43405,SYK,GSK2334470,HL60,-1.060758961013569
P43405,SYK,Ipatasertib,HL60,-1.7031334440247565
P43405,SYK,LY2090314,HL60,-0.07352811019629918
P43405,SYK,Tofacitinib,HL60,-1.1864089003757972
P43405,SYK,AZD6482,HL60,-1.2932139324301581
P43405,SYK,CAL101,HL60,-0.8899754683518903
P43405,SYK,GDC0941,HL60,-1.0431994250251044
P43405,SYK,HS173,HL60,0.26034796970775437
P43405,SYK,PIK294,HL60,-0.4862258715995137
P43405,SYK,TGX221,HL60,-1.0801838996775293
P43405,SYK,AZD8055,HL60,1.1361139615920226
P43405,SYK,GDC0994,HL60,-1.6589901324298741
P43405,SYK,JNK,HL60,0.9695393240294025
P43405,SYK,LY2584702,HL60,-0.44561767405587577
P43405,SYK,PH797804,HL60,0.11899400283444182
P43405,SYK,Selumetinib,HL60,-0.18508969778221726
P43405,SYK,U73122,HL60,0.24276352086091835
P43405,SYK,Ulixertinib,HL60,0.6233896620280662
P43405,SYK,Amuvatinib,HL60,-1.1805007467342847
P43405,SYK,AZD3759,HL60,-1.393954377728016
P43405,SYK,GSK690693,HL60,-1.4227038885876644
P43405,SYK,JNJ,HL60,-0.8154234413297802
P43405,SYK,KN62,HL60,-0.29697750054991795
P43405,SYK,Linsitinib,HL60,-1.8050547444067366
P43405,SYK,LY2835219,HL60,-1.2681370793795168
P43405,SYK,Ribociclib,HL60,-0.40655214151574964
P43405,SYK,AC220,HL60,1.0431630808034889
P43405,SYK,Edelfosine,HL60,1.6144686717467545
P43405,SYK,GF109203X,HL60,0.8524194654213069
P43405,SYK,Go6976,HL60,-0.44111695707645093
P43405,SYK,PF4708671,HL60,1.113918001009837
P43405,SYK,SP600125,HL60,1.6578611080421644
P43405,SYK,TAK715,HL60,1.4915444265199729
P43405,SYK,TBCA,HL60,0.8300161209874553
P43405,SYK,AT13148,HL60,0.5171368949958068
P43405,SYK,AZ20,HL60,0.451444371032453
P43405,SYK,AZD6738,HL60,-0.025889491076352494
P43405,SYK,Bosutinib,HL60,0.37886691641149023
P43405,SYK,Dabrafenib,HL60,0.6569001306553951
P43405,SYK,Dasatinib,HL60,2.0138773336920606
P43405,SYK,DNAPK,HL60,0.47473858858156104
P43405,SYK,H89,HL60,-0.11609470209776958
P43405,SYK,KD025,HL60,0.36660598032174474
P43405,SYK,NU7441,HL60,-0.9212759102737348
P43405,SYK,Ripasudil,HL60,1.0515479907219045
P43405,SYK,Vemurafenib,HL60,-0.018488029662618245
P43405,SYK,CX4945,HL60,0.31272347172653514
P43405,SYK,GO6983,HL60,0.6885871527314731
P43405,SYK,KN93,HL60,0.6318534974613405
P43405,SYK,MK2206,HL60,0.010350593865294078
O15111,CHUK,AZD5438,HL60,0.8992439525142124
O15111,CHUK,FRAX486,HL60,-1.1070221028591
O15111,CHUK,Ku0063794,HL60,-0.12772718011116996
O15111,CHUK,PD153035,HL60,-0.5645528496173117
O15111,CHUK,PF3758309,HL60,0.06382492486380147
O15111,CHUK,Torin,HL60,1.0954279755045189
O15111,CHUK,Trametinib,HL60,0.42808341429826696
O15111,CHUK,AZD1480,HL60,2.0462290881484524
O15111,CHUK,AZD5363,HL60,0.48749692039806203
O15111,CHUK,BX912,HL60,2.8624361897765986
O15111,CHUK,CHIR99021,HL60,1.7867583766394621
O15111,CHUK,GSK2334470,HL60,0.5841831951085863
O15111,CHUK,Ipatasertib,HL60,3.0286469199455004
O15111,CHUK,LY2090314,HL60,1.2292232804465946
O15111,CHUK,Tofacitinib,HL60,1.644244039475086
O15111,CHUK,AZD6482,HL60,-0.9412455459632403
O15111,CHUK,CAL101,HL60,1.1231759008435236
O15111,CHUK,GDC0941,HL60,-0.4795710117367887
O15111,CHUK,HS173,HL60,1.6896648509721923
O15111,CHUK,PIK294,HL60,1.4494927686531074
O15111,CHUK,TGX221,HL60,-0.24634715851291683
O15111,CHUK,AZD8055,HL60,0.16277230923310776
O15111,CHUK,GDC0994,HL60,1.1950176441386244
O15111,CHUK,JNK,HL60,0.8210881612319394
O15111,CHUK,LY2584702,HL60,0.7074166744049332
O15111,CHUK,PH797804,HL60,1.7854093554351733
O15111,CHUK,Selumetinib,HL60,0.32667451552937443
O15111,CHUK,U73122,HL60,0.8819918753326883
O15111,CHUK,Ulixertinib,HL60,1.4005775022255116
O15111,CHUK,Amuvatinib,HL60,-0.668269706454658
O15111,CHUK,AZD3759,HL60,-0.36420106710863126
O15111,CHUK,GSK690693,HL60,-1.4060064170550997
O15111,CHUK,JNJ,HL60,0.5342976459931443
O15111,CHUK,KN62,HL60,0.09180073295983936
O15111,CHUK,Linsitinib,HL60,-2.0218572800600807
O15111,CHUK,LY2835219,HL60,-0.0178846934330466
O15111,CHUK,Ribociclib,HL60,0.9811120700482913
O15111,CHUK,AC220,HL60,0.3431518633550439
O15111,CHUK,Edelfosine,HL60,1.1290551527768835
O15111,CHUK,GF109203X,HL60,0.562430588844631
O15111,CHUK,Go6976,HL60,0.1674686158963988
O15111,CHUK,PF4708671,HL60,-1.9333636871398372
O15111,CHUK,SP600125,HL60,-1.257370061884928
O15111,CHUK,TAK715,HL60,-0.774831992504
O15111,CHUK,TBCA,HL60,-1.6909713054334246
O15111,CHUK,AT13148,HL60,-0.3822844315181443
O15111,CHUK,AZ20,HL60,0.4748973539946262
O15111,CHUK,AZD6738,HL60,-1.6226762003449897
O15111,CHUK,Bosutinib,HL60,0.4210097350639694
O15111,CHUK,Dabrafenib,HL60,-0.6472404275604637
O15111,CHUK,Dasatinib,HL60,-0.5157056359771053
O15111,CHUK,DNAPK,HL60,-0.09818821578679317
O15111,CHUK,H89,HL60,0.4971123637498698
O15111,CHUK,KD025,HL60,-0.13703508436539302
O15111,CHUK,NU7441,HL60,-0.692341674106406
O15111,CHUK,Ripasudil,HL60,-0.5546115737221405
O15111,CHUK,Vemurafenib,HL60,-1.0485029030629136
O15111,CHUK,CX4945,HL60,-1.0863108252045988
O15111,CHUK,GO6983,HL60,-2.1103567514918047
O15111,CHUK,KN93,HL60,-0.4857119150034175
O15111,CHUK,MK2206,HL60,-0.7981539115871157
P42345,MTOR,AZD5438,HL60,0.6417882308610716
P42345,MTOR,FRAX486,HL60,-0.7693856783327603
P42345,MTOR,Ku0063794,HL60,-4.403715044136777
P42345,MTOR,PD153035,HL60,-1.495030303247636
P42345,MTOR,PF3758309,HL60,-0.2563431657809702
P42345,MTOR,Torin,HL60,-6.01026137369668
P42345,MTOR,Trametinib,HL60,-1.079079039005083
P42345,MTOR,AZD1480,HL60,2.263211454976163
P42345,MTOR,AZD5363,HL60,1.6912572929669036
P42345,MTOR,BX912,HL60,1.3886811487709962
P42345,MTOR,CHIR99021,HL60,0.7610052384301202
P42345,MTOR,GSK2334470,HL60,0.046758166148505684
P42345,MTOR,Ipatasertib,HL60,0.1986458757504184
P42345,MTOR,LY2090314,HL60,1.0746260447523388
P42345,MTOR,Tofacitinib,HL60,2.6783010067800053
P42345,MTOR,AZD6482,HL60,0.15623855453979277
P42345,MTOR,CAL101,HL60,0.4476644845151008
P42345,MTOR,GDC0941,HL60,-3.414157947560645
P42345,MTOR,HS173,HL60,-4.610058824156004
P42345,MTOR,PIK294,HL60,1.041195707327354
P42345,MTOR,TGX221,HL60,0.8288794854962979
P42345,MTOR,AZD8055,HL60,-3.9215059127007796
P42345,MTOR,GDC0994,HL60,-0.13828406945808625
P42345,MTOR,JNK,HL60,1.5905042855437665
P42345,MTOR,LY2584702,HL60,-0.6751185218384046
P42345,MTOR,PH797804,HL60,-0.7755745120315399
P42345,MTOR,Selumetinib,HL60,-1.6355896736063178
P42345,MTOR,U73122,HL60,-2.435860311946031
P42345,MTOR,Ulixertinib,HL60,0.05946261636035347
P42345,MTOR,Amuvatinib,HL60,1.848243170459411
P42345,MTOR,AZD3759,HL60,2.4636601764695265
P42345,MTOR,GSK690693,HL60,-1.1015156908531338
P42345,MTOR,JNJ,HL60,0.38941917579323765
P42345,MTOR,KN62,HL60,-0.2065696220280271
P42345,MTOR,Linsitinib,HL60,-3.2645421569758097
P42345,MTOR,LY2835219,HL60,-0.5531144052176661
P42345,MTOR,Ribociclib,HL60,-1.1661792540581701
P42345,MTOR,AC220,HL60,-3.0202524233694557
P42345,MTOR,Edelfosine,HL60,-2.2717012309139855
P42345,MTOR,GF109203X,HL60,-1.6381835483646978
P42345,MTOR,Go6976,HL60,-3.028455808910174
P42345,MTOR,PF4708671,HL60,-1.954142349207706
P42345,MTOR,SP600125,HL60,-0.14328399568496378
P42345,MTOR,TAK715,HL60,-1.4664825165561952
P42345,MTOR,TBCA,HL60,-1.3739809427829677
P42345,MTOR,AT13148,HL60,-1.307755180361189
P42345,MTOR,AZ20,HL60,-3.013306012598051
P42345,MTOR,AZD6738,HL60,-0.9180680157701032
P42345,MTOR,Bosutinib,HL60,-0.48635103013517944
P42345,MTOR,Dabrafenib,HL60,-0.6209394573649237
P42345,MTOR,Dasatinib,HL60,-0.7737072814343195
P42345,MTOR,DNAPK,HL60,-0.5258690398312647
P42345,MTOR,H89,HL60,0.016866951918764406
P42345,MTOR,KD025,HL60,-3.1607155417794064
P42345,MTOR,NU7441,HL60,-1.0314336366820844
P42345,MTOR,Ripasudil,HL60,-0.7213975224489512
P42345,MTOR,Vemurafenib,HL60,-0.9878172408019671
P42345,MTOR,CX4945,HL60,0.3891109408175829
P42345,MTOR,GO6983,HL60,-0.9124698813835412
P42345,MTOR,KN93,HL60,-0.3412610937046656
P42345,MTOR,MK2206,HL60,0.4508448752832473
P53667,LIMK1,AZD5438,HL60,0.0774880953331918
P53667,LIMK1,FRAX486,HL60,-0.07366155254754168
P53667,LIMK1,Ku0063794,HL60,-0.21405583289416266
P53667,LIMK1,PD153035,HL60,0.4272440660933095
P53667,LIMK1,PF3758309,HL60,0.9339937726051587
